ts,asset,mid,bid,ask,spread_bp,depth1_bid,depth1_ask,imbalance,rv_5m,rv_30m,adv,turnover
2025-08-13 10:12:00,AAPL,179.48626287113987,179.4530206268543,179.51950511542543,3.7041547084220157,9391,7730,0.11189091481153539,0.0003973735960373427,0.0006653157155353415,6143736,2827477.473607398
2025-08-13 10:13:00,AAPL,179.62186179285044,179.58812711467138,179.6555964710295,3.756188455274254,11709,7837,0.24243475001890682,0.0004778474208304719,0.0006743031424697797,6143736,2829613.586368615
2025-08-13 10:14:00,AAPL,179.65653100344431,179.6271333126638,179.68592869422483,3.2726548393556065,12157,13731,-0.08525424423412678,0.00026390608672579235,0.000644422710979729,6143736,2830159.736310197
2025-08-13 10:15:00,AAPL,179.76141456581163,179.7289057249739,179.79392340664936,3.6168875190754073,9803,9741,-0.006125504755741411,0.00028695350389709083,0.0006365011556115795,6143736,2831811.9848176953
2025-08-13 10:16:00,AAPL,179.77181570262664,179.72936924393161,179.81426216132166,4.72225955210229,6212,4794,0.09316111612318415,0.00029752996191438424,0.0006356461802138934,6143736,2831975.8356861346
2025-08-13 10:17:00,AAPL,179.81613992297846,179.77989419939252,179.85238564656441,4.031420494453365,12101,11637,-0.11303869840406187,0.00029068286718465563,0.0006326984792808768,6143736,2832674.082630359
2025-08-13 10:18:00,AAPL,179.91256354344281,179.8714460354915,179.95368105139414,4.570832313375222,11611,10074,0.001978023591313355,0.00022714764067564277,0.0006165806246204239,6143736,2834193.0602413774
2025-08-13 10:19:00,AAPL,179.69098628355988,179.6497383382898,179.73223422882995,4.590986573470221,14801,9107,0.14763202400665876,0.0007422016546924213,0.0006434166600157756,6143736,2830702.5161687513
2025-08-13 10:20:00,AAPL,179.64261318804898,179.5904129901321,179.69481338596586,5.8115607416857165,4797,11701,-0.5309641555601808,0.0006810399610189039,0.0006456220085056672,6143736,2829940.486608952
2025-08-13 10:21:00,AAPL,179.57175368664582,179.53746266459183,179.6060447086998,3.8191999966576207,8031,13885,-0.32687873535479073,0.0006795227840231553,0.0006453555450672398,6143736,2828824.22489174
2025-08-13 10:22:00,AAPL,179.4759538800659,179.45024413383592,179.50166362629588,2.864979477658458,14090,6965,0.40464721403318327,0.0006328079280572404,0.0006513357098960037,6143736,2827315.0743264114
2025-08-13 10:23:00,AAPL,179.43488401501335,179.3865234978516,179.4832445321751,5.390313865356694,9174,8031,0.06421236772637388,0.0004093652145618621,0.0006502623811533698,6143736,2826668.0937919538
2025-08-13 10:24:00,AAPL,179.65720808950107,179.62321181947732,179.69120435952482,3.7845706704751993,14311,5273,0.5260273711225711,0.0007230992535676976,0.0006818456430504206,6143736,2830170.402561433
2025-08-13 10:25:00,AAPL,179.52895176475002,179.48037976199205,179.57752376750798,5.411049558358926,3149,10764,-0.5267807065606525,0.0007835758841955556,0.0006967659407672585,6143736,2828149.9589727134
2025-08-13 10:26:00,AAPL,179.67178364638838,179.63145697527682,179.71211031749993,4.488926451681982,3422,7832,-0.3527327304753588,0.000858904516433078,0.0007065522415574911,6143736,2830400.0137757114
2025-08-13 10:27:00,AAPL,179.42466632263384,179.38939867189285,179.45993397337483,3.931193125651323,12552,7108,0.23186257648094227,0.001073088241229443,0.0006636947669613922,6143736,2826507.1327547515
2025-08-13 10:28:00,AAPL,179.37574070505136,179.33614924545225,179.41533216465047,4.4143605421213765,7301,11358,-0.1912310390313377,0.001075020177287555,0.0006620474969217611,6143736,2825736.399221255
2025-08-13 10:29:00,AAPL,179.39941501151816,179.34055101222867,179.45827901080764,6.562340159883597,9242,7897,0.11491170213489307,0.0008240384494242765,0.0006566598867401973,6143736,2826109.3445774475
2025-08-13 10:30:00,AAPL,179.48434712674327,179.42381928597982,179.54487496750673,6.744637260285865,8136,8572,-0.05492764830811593,0.000841161763599362,0.0006458719360478901,6143736,2827447.294561716
2025-08-13 10:31:00,AAPL,179.58699890202556,179.55048595219776,179.62351185185335,4.066324405556215,7895,8280,0.004174854697734057,0.0007893752584587567,0.0006462050357394505,6143736,2829064.3853495764
2025-08-13 10:32:00,AAPL,179.7010757883883,179.66385456736376,179.73829700941283,4.142570751036435,14273,6102,0.42934006277534775,0.00037817230234697143,0.00062988830592225,6143736,2830861.457845768
2025-08-13 10:33:00,AAPL,179.65114129594429,179.6045473259896,179.69773526589896,5.18716102982228,4128,4509,-0.0715901701325671,0.00038016852830315633,0.0006320752912960491,6143736,2830074.831335845
2025-08-13 10:34:00,AAPL,179.5852470812626,179.5565593558209,179.6139348067043,3.194886652211253,12266,12926,-0.08233721488125274,0.0004877565022034636,0.0006192091004150041,6143736,2829036.7886206354
2025-08-13 10:35:00,AAPL,179.70700753337192,179.66862306260552,179.74539200413832,4.271894712761764,13675,4100,0.47947150182980997,0.0005229600711687247,0.0006111531281591924,6143736,2830954.901628329
2025-08-13 10:36:00,AAPL,179.67997100517456,179.6450330185471,179.71490899180202,3.888912763287172,10888,6898,0.22865902273870073,0.0005107626979411891,0.0006057115827255732,6143736,2830528.9906242234
2025-08-13 10:37:00,AAPL,179.50058340556893,179.46274568977879,179.53842112135908,4.215887778443056,7740,11009,-0.15800547221202638,0.0006004899080773024,0.0006254912545524638,6143736,2827703.0674097342
2025-08-13 10:38:00,AAPL,179.3420783522627,179.31382043468966,179.37033626983572,3.1512869520252855,4920,4575,-0.003291378410735256,0.0006711646250348629,0.0006399498842742622,6143736,2825206.110481069
2025-08-13 10:39:00,AAPL,179.2141578341019,179.19088323726166,179.23743243094216,2.5974060444262226,11190,10866,0.016019147370983262,0.0006916624928270666,0.0006441810681606474,6143736,2823190.9569103946
2025-08-13 10:40:00,AAPL,179.28300438902698,179.26245920631231,179.30354957174166,2.291927534869868,8625,11796,-0.12675447623772804,0.0005791088392362787,0.0006473119152460965,6143736,2824275.5083410847
2025-08-13 10:41:00,AAPL,179.3026433327603,179.27666269705307,179.32862396846755,2.89796460602376,4792,10954,-0.3604279468019571,0.0006250945493373488,0.0006473660185533143,6143736,2824584.8839452295
2025-08-13 10:42:00,AAPL,179.39745261876982,179.36693651620612,179.4279687213335,3.4020664305131887,7315,6660,0.1244634156662284,0.0006446843569881947,0.0006542070493350605,6143736,2826078.4306723857
2025-08-13 10:43:00,AAPL,179.3390483722507,179.3073907673879,179.3707059771135,3.5304753928536177,14538,3237,0.6996296323271659,0.0005133364794184706,0.0006398468933810681,6143736,2825158.378693174
2025-08-13 10:44:00,AAPL,179.36061901981537,179.30556228522767,179.41567575440308,6.139222186964674,6184,13648,-0.4264260077007368,0.00032633778386090647,0.000639021891720229,6143736,2825498.184754678
2025-08-13 10:45:00,AAPL,179.44537003154772,179.4008175407225,179.48992252237295,4.965577079797896,5141,6918,-0.06317950866231875,0.000343224260380936,0.0006355021884632312,6143736,2826833.2817849764
2025-08-13 10:46:00,AAPL,179.40365007303237,179.37720588897508,179.43009425708965,2.9480095913899054,11183,12660,-0.0884957278826504,0.00039170613333965563,0.000635877630481204,6143736,2826176.0602181833
2025-08-13 10:47:00,AAPL,179.46497079288736,179.42842995567202,179.5015116301027,4.0721971595795425,5394,5373,0.054194044634980884,0.0003486371439079558,0.0006377383276545867,6143736,2827142.055895412
2025-08-13 10:48:00,AAPL,179.3765296759969,179.34642067936278,179.406638672631,3.357072041531572,14038,4948,0.4821731646534193,0.00040085208874075676,0.0006319312840744533,6143736,2825748.828014078
2025-08-13 10:49:00,AAPL,179.32826672968002,179.2973654659324,179.35916799342766,3.4463349600336897,13307,12337,0.01721814330613158,0.0004191964672029159,0.0005958247704592205,6143736,2824988.5336531727
2025-08-13 10:50:00,AAPL,179.27777243307108,179.24318530376962,179.31235956237254,3.858496101558719,14802,14276,-0.07229556587202672,0.00031262005057843944,0.0005959736416301696,6143736,2824193.0884535033
2025-08-13 10:51:00,AAPL,179.12043126661342,179.08208762129217,179.15877491193467,4.281325703618398,13950,13327,0.014261529594215299,0.00044248858079354677,0.0006114512802407609,6143736,2821714.4664313295
2025-08-13 10:52:00,AAPL,179.18418341496422,179.15413406640883,179.21423276351962,3.354017969968303,5925,12014,-0.41739722353013137,0.0004477456443601548,0.0006104556991704658,6143736,2822718.7648131247
2025-08-13 10:53:00,AAPL,179.1230240013383,179.08055559095578,179.16549241172083,4.7418148079287,5545,5960,0.012293688432732798,0.0004375478138648912,0.0006119095545910202,6143736,2821755.310220221
2025-08-13 10:54:00,AAPL,179.12464381878087,179.10028765297017,179.14899998459157,2.7194656515651943,7111,13958,-0.24914019532660944,0.0004569829176515556,0.0005611703421566301,6143736,2821780.8274785164
2025-08-13 10:55:00,AAPL,179.1866819008151,179.154363302208,179.2190004994222,3.6072545419412974,8637,11014,-0.16080631482028102,0.0005202000495097924,0.0005544411604824362,6143736,2822758.1238835542
2025-08-13 10:56:00,AAPL,179.2440450383579,179.18253391742465,179.30555615929117,6.863393528091579,13559,5065,0.4711767158200971,0.00030431440006732863,0.0005355226191090352,6143736,2823661.7750968738
2025-08-13 10:57:00,AAPL,179.32914136797794,179.29530810476328,179.3629746311926,3.7733145830699617,11801,4552,0.4070130020197967,0.0003291951788126511,0.00048521831886015935,6143736,2825002.3119782954
2025-08-13 10:58:00,AAPL,179.316605004782,179.27103328827548,179.3621767212885,5.082821694655658,10733,13453,-0.14388599124097856,0.0002341339319190498,0.0004829510298949064,6143736,2824804.8245273316
2025-08-13 10:59:00,AAPL,179.26299707752395,179.2305723187972,179.2954218362507,3.617562938852317,13540,6301,0.40357529716089297,0.0003250800433263349,0.00048495749278346085,6143736,2823960.329777125
2025-08-13 11:00:00,AAPL,179.25295287162845,179.2164819077153,179.2894238355416,4.069217642320123,10750,12190,-0.06469936296139195,0.0003153627813322788,0.0004757302503571517,6143736,2823802.101701864
2025-08-13 11:01:00,AAPL,179.04153930967308,179.0106237271777,179.07245489216848,3.4534536079835734,7548,4663,0.3232447884694737,0.0006041117865321208,0.0005043274442224432,6143736,2820471.6680827015
2025-08-13 11:02:00,AAPL,178.86132459446074,178.8314460926012,178.89120309632028,3.3409684209022976,7956,6366,0.08690639030866688,0.0005337676780908545,0.0005107154266030007,6143736,2817632.715176087
2025-08-13 11:03:00,AAPL,178.6975856537004,178.67207172804038,178.72309957936042,2.8555422913732365,9204,6402,0.22951314495896863,0.00048645015757231775,0.0005289182858953602,6143736,2815053.3079326223
2025-08-13 11:04:00,AAPL,178.57485453492689,178.54051729141224,178.60919177844153,3.845697492412198,4065,6373,-0.21624448551227365,0.0004365475437238589,0.0005360555070272908,6143736,2813119.903848701
2025-08-13 11:05:00,AAPL,178.62379582103887,178.59898525636237,178.64860638571537,2.777968586151556,11900,11096,0.07475150267889566,0.000574508432963357,0.0005183433268881518,6143736,2813890.8842111947
2025-08-13 11:06:00,AAPL,178.51352732695995,178.47746912619616,178.54958552772374,4.039828387654576,10833,13972,-0.14890494999005605,0.0005091286664609087,0.0005237424004372482,6143736,2812153.8059631474
2025-08-13 11:07:00,AAPL,178.46773028371214,178.42788588968097,178.50757467774332,4.465165099352899,11773,13923,-0.08614855208928197,0.00046434722544997156,0.0005026447197567422,6143736,2811432.357390596
2025-08-13 11:08:00,AAPL,178.62431283536142,178.59115347693077,178.65747219379207,3.7127486067604747,9407,11898,-0.12269585454931112,0.0006575987255184255,0.0005215862884576594,6143736,2813899.028825313
2025-08-13 11:09:00,AAPL,178.58158401067365,178.5535611032673,178.60960691808,3.1383871479914536,12395,5430,0.34894048226610386,0.0005805826622183879,0.0005104740015039697,6143736,2813225.9144189744
2025-08-13 11:10:00,AAPL,178.66959081681136,178.63601935563858,178.70316227798415,3.757937880677673,14397,14526,0.028643958484092454,0.0006130042965590388,0.0005145254630522434,6143736,2814612.3005295214
2025-08-13 11:11:00,AAPL,178.5587714738294,178.53118074075977,178.58636220689905,3.090381149232756,9839,9504,0.04983137702244211,0.0006138034080926592,0.0005208001293510837,6143736,2812866.544665484
2025-08-13 11:12:00,AAPL,178.53452328187166,178.49705635380712,178.5719902099362,4.197163369392602,8332,9551,-0.038487561905168,0.0006009305617267149,0.0005053466008836754,6143736,2812484.5587940332
2025-08-13 11:13:00,AAPL,178.42302369952236,178.4043683955322,178.44167900351252,2.091131918218712,4255,11416,-0.3801104308514053,0.0004580894587812174,0.0005116236392604565,6143736,2810728.0870041247
2025-08-13 11:14:00,AAPL,178.38346055611123,178.35648668815728,178.4104344240652,3.024256606511005,12344,12229,0.07714717332189719,0.00045802512794260744,0.0005087188140114673,6143736,2810104.842110668
2025-08-13 11:15:00,AAPL,178.4810130828632,178.46325928940783,178.49876687631857,1.9894321696983224,13847,14435,-0.039537843360287164,0.0004792484049884324,0.0005121848664732182,6143736,2811641.603573481
2025-08-13 11:16:00,AAPL,178.28161678977673,178.26164383661876,178.3015897429347,2.240607138034457,11393,9988,0.08436516444609665,0.0006171915756273118,0.0005400812110462629,6143736,2808500.4800245017
2025-08-13 11:17:00,AAPL,178.33147437247538,178.29085180782104,178.37209693712973,4.55584913401151,13386,10320,0.0981543112723408,0.0006721335262830515,0.0005380112195382722,6143736,2809285.8949621907
2025-08-13 11:18:00,AAPL,178.35861679800348,178.32266370661603,178.39456988939094,4.031550819680668,13334,11946,0.05607282909686484,0.0006466948312311022,0.0005392535419585537,6143736,2809713.4741848684
2025-08-13 11:19:00,AAPL,178.291159111405,178.26727883345524,178.31503938935475,2.6787955239929753,12577,6061,0.31962085461775835,0.0006594075913893437,0.0005401756176798781,6143736,2808650.8018319663
2025-08-13 11:20:00,AAPL,178.12798279817696,178.1084667404391,178.14749885591482,2.191239964803539,9034,6692,0.2299288620166303,0.0006221581112467613,0.000555922212778541,6143736,2806080.257755232
2025-08-13 11:21:00,AAPL,178.1360737445188,178.1226018422806,178.149545646757,1.512540605056298,4198,10505,-0.410775168657753,0.00048772761761105776,0.0005433373915503026,6143736,2806207.715802192
2025-08-13 11:22:00,AAPL,178.07701628069591,178.05247551599535,178.10155704539648,2.7561967527441045,3038,3769,-0.11829090843987553,0.00042097942514962756,0.0005342175748466905,6143736,2805277.37358025
2025-08-13 11:23:00,AAPL,178.1028212533487,178.05159594943046,178.15404655726695,5.7523293070553585,5452,6845,-0.05359873311327911,0.0004190921219027461,0.0005373553002121003,6143736,2805683.883681445
2025-08-13 11:24:00,AAPL,178.10523139997687,178.0742120087106,178.13625079124316,3.4832655978108424,8172,11615,-0.2825339038601565,0.00043412716683232993,0.0005374133759909378,6143736,2805721.8511291496
2025-08-13 11:25:00,AAPL,178.28099093617217,178.2569031462878,178.30507872605654,2.7022275070241193,11923,14713,-0.20545058701912783,0.0004895459558166134,0.0005710976869935791,6143736,2808490.6208467553
2025-08-13 11:26:00,AAPL,178.25486461714317,178.2239133498825,178.28581588440383,3.4726981871870777,8469,9233,-0.0033670323276994082,0.0005090675678392859,0.0005636260727562374,6143736,2808079.0485217148
2025-08-13 11:27:00,AAPL,178.14382547677508,178.12528520587816,178.162365747672,2.0814946403334984,3277,7796,-0.4050863942652769,0.0005864439036470276,0.0005549274224329921,6143736,2806329.830152257
2025-08-13 11:28:00,AAPL,178.1631587975152,178.13786402385205,178.18845357117834,2.8395066447936306,5524,8284,-0.18736181013179107,0.0005855852651857911,0.0005575532412294511,6143736,2806634.3912256686
2025-08-13 11:29:00,AAPL,178.18674982628588,178.1589637001028,178.21453595246896,3.1187645781941153,14750,11225,0.0693876058061559,0.0005852469992920782,0.0005608683321966759,6143736,2807006.024694221
2025-08-13 11:30:00,AAPL,178.33172518639938,178.3053207308249,178.35812964197387,2.9612740578709853,14856,9533,0.21709244541815173,0.0005206487647253558,0.0005902868243141509,6143736,2809289.846076381
2025-08-13 11:31:00,AAPL,178.42034025337148,178.3876262292354,178.45305427750756,3.66707339416875,7525,3278,0.49330700805590033,0.0005370335726761553,0.0005705755590530859,6143736,2810685.8142227884
2025-08-13 11:32:00,AAPL,178.4579999953297,178.4288925963126,178.48710739434676,3.262100776411308,12659,9470,0.1853195205080658,0.0003004650409647525,0.0005478578015660275,6143736,2811279.074511043
2025-08-13 11:33:00,AAPL,178.61159139224324,178.5801771807218,178.6430056037647,3.517600540545333,11631,7800,0.2056445058892132,0.00033412021330491847,0.0005498503646940585,6143736,2813698.6257790127
2025-08-13 11:34:00,AAPL,178.4875454251583,178.4653064139181,178.50978443639846,2.491939836720885,14175,11409,0.08616175102382957,0.0006337516183917072,0.0005501759775971079,6143736,2811744.5086671286
2025-08-13 11:35:00,AAPL,178.42122146849633,178.38835511914039,178.45408781785227,3.684130069891375,13650,13501,-0.014240815257460173,0.0006328284649884177,0.0005510555499323683,6143736,2810699.6961537786
2025-08-13 11:36:00,AAPL,178.32578136145847,178.28656518030797,178.36499754260896,4.398262646162637,10544,14549,-0.2660661591553279,0.0006394366064349485,0.0005482630744857449,6143736,2809196.2119962084
2025-08-13 11:37:00,AAPL,178.28588716095723,178.26552950013877,178.3062448217757,2.2837097363834444,7735,10322,-0.13038651747085267,0.0006146195781488833,0.0005478381966265855,6143736,2808567.7519043866
2025-08-13 11:38:00,AAPL,178.14591917329957,178.1252712111966,178.16656713540254,2.318095435336219,10519,7350,0.21962039751933154,0.00022964287267504747,0.0005364732189956391,6143736,2806362.812507925
2025-08-13 11:39:00,AAPL,178.21008710836298,178.1742800264606,178.24589419026537,4.018524706810544,6829,8327,-0.17761971009037963,0.0004292308899959658,0.0005418343076792038,6143736,2807373.660848168
2025-08-13 11:40:00,AAPL,178.18777175194802,178.16347106476238,178.21207243913366,2.727537018586467,7177,5117,0.13449056745557447,0.0004346587182822402,0.0005313734959086111,6143736,2807022.123262118
2025-08-13 11:41:00,AAPL,178.04105775827142,178.0050870320709,178.07702848447195,4.040722589883671,10304,14231,-0.21793029295260608,0.0004949965927425208,0.0005396024360209839,6143736,2804710.9128912087
2025-08-13 11:42:00,AAPL,177.94045310182597,177.91792528888627,177.96298091476567,2.532061995684394,9856,13167,-0.19208026877053225,0.0005019752680508014,0.000546326818375907,6143736,2803126.07071282
2025-08-13 11:43:00,AAPL,177.9713097565286,177.93531096806987,178.00730854498732,4.0454597438176565,9971,13247,-0.13842334307099297,0.0004952494609215898,0.0005398472107754225,6143736,2803612.160816246
2025-08-13 11:44:00,AAPL,178.0533062032564,178.02758829367036,178.07902411284243,2.8887876484222,7616,6937,-0.057563061092380276,0.0005246336410402608,0.0005481758806263314,6143736,2804903.864717871
2025-08-13 11:45:00,AAPL,178.24756467407985,178.22114627233617,178.27398307582354,2.964237047724999,7909,6866,0.10130573849991271,0.0007756785267414236,0.0005772052196048555,6143736,2807964.051283263
2025-08-13 11:46:00,AAPL,178.52961728438385,178.49315325868932,178.56608131007837,4.084927335775724,3122,13279,-0.5815987531187284,0.0008289712549505562,0.0006132143208410117,6143736,2812407.273785362
2025-08-13 11:47:00,AAPL,178.5695092205007,178.5471116170531,178.59190682394828,2.508558549033121,10221,9534,0.022220876672564158,0.0006104017242024097,0.0006125626350073823,6143736,2813035.698205954
2025-08-13 11:48:00,AAPL,178.47488421892928,178.45563295714808,178.49413548071047,2.1573076643745526,9909,11455,-0.19640015120602017,0.0008116723161053765,0.000621030776133481,6143736,2811545.0545427375
2025-08-13 11:49:00,AAPL,178.27250093574972,178.2508827317919,178.29411913970753,2.425298780725092,14224,8877,0.18164091017859435,0.0011185250161183113,0.0006523884971021359,6143736,2808356.876433331
2025-08-13 11:50:00,AAPL,178.29773439496753,178.27081574652775,178.32465304340732,3.0195166002680263,9051,8313,0.10414682441764102,0.0010151728202319175,0.0006295719317676946,6143736,2808754.3833866674
